,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_watts,max_watts,weighted_average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state
100,2,Morning Run,12908.2,3841,3930,66.0,Run,Run,,7795624833,2022-09-12T10:55:34Z,2022-09-12T06:55:34Z,(GMT-05:00) America/New_York,-14400.0,,,United States,0,5,0,1,0,False,False,False,False,everyone,False,,"[41.687288638204336, -73.89589293859899]","[41.68666100129485, -73.89747167006135]",3.361,6.9,84.6,267.7,488.0,268.0,1028.2,True,True,150.0,177.0,False,True,57.0,40.0,8327080782,8327080782,446403957491793923.fit,False,0,0,False,24403919,1,a7795624833,o`m}Fjx_bML?r@On@Bh@EdASVOPc@Jo@AYKo@B_@b@}@LQPIh@EVUZmC?[EGMC{BTU?k@[}Ai@uAaAgAmAK_@GEsAe@wAgAiAg@SCEDSr@SPm@?QFAZNx@El@Y|@kAdFSd@QdAUn@g@n@Ub@_@tAWbBGJ[XEHMjAO~@MxBkA|HQxAO~@C^?LDJZ\Pd@H@jBg@fAg@dBe@R@h@VHAFINo@PStBg@bAe@b@KJPPlAf@hAj@`CHF^LNNh@~AhBfEVRzCtAlCbBNVA|@DJFFdCbA`@LFCJURsAT}@Ze@L[n@uC`@wAh@qCjCiKdCgJ~@gEHSHId@OjF@tACbAMV?^LrAr@jAPHFNV`@tANVHDVBj@C~C]d@DRPJ\j@|FTb@THVAj@SnH_A`BBjDd@jA@b@MxAq@rD?xCe@|Bs@p@Gl@N`F|BxBp@zBh@|Ah@b@RbCzAd@JXIRUDKn@uCFm@Cq@E_@Um@OSUO_AYq@e@q@w@y@sAiAmA_Ak@kAe@_Am@Y]Sm@OYSQ}AcAyB}CmAkAYMg@IK@f@Db@Tx@z@`@h@v@v@j@v@pBxALRTp@RV`An@jCvAh@b@j@p@hA`BZ\r@h@xAp@RNNZH`@Br@A`@G^s@xC[b@UFUCa@QgBsAu@]eCy@qCu@{Ai@oDaBy@Qw@HwBt@cC^mAFuB?WFw@\eAVc@?}A[w@IsCCwDb@sCb@c@?WOM[OaAMaBQqAI]GKUOc@AqD`@g@AKEQUc@{AOWSGs@EoAq@i@OYAeBTiH?c@RMTQfAm@jC{BzIs@`D]fAoArF}B~Ia@rBYbASFc@KmFkC]a@YkASc@QOcAc@IEEKB]Xy@fAu@LUHc@JGn@BfDzAL?PGRYJe@AgAIUGIeDsA[GYJYh@Gb@?^FZLR|@f@bCz@TCJKNWFYBu@EYKUe@[qCgA]BONMTKb@C^D`@JRh@Z|BbA\HJ?PMP]HYBi@C[KWa@YyCkAOCSDWd@Kj@@d@Lb@h@\tChAXAX[Le@Bi@Ge@KUm@]}Bw@]GK@QNSb@G`@E~@a@rASTy@f@MTOf@EJIBIAg@YY[cBsE_@y@UY_@UMYS{Au@}BAO@_@PWzBkAxAg@fAY@e@Rq@EwA,2
101,2,Morning Run,8052.6,2583,2583,44.0,Run,Run,,7791696215,2022-09-11T14:20:52Z,2022-09-11T10:20:52Z,(GMT-05:00) America/New_York,-14400.0,,,United States,8,1,0,1,0,False,False,False,False,everyone,False,,"[42.3171360231936, -72.63678163290024]","[42.31706930324435, -72.63673494569957]",3.118,6.2,83.9,248.6,432.0,251.0,642.0,True,True,145.4,172.0,False,True,69.0,54.0,8322577271,8322577271,446383919321874432.fit,False,3,0,False,24403919,1,a7791696215,aahaG|zizLb@]FBDJH~@Jh@HlAj@xCJx@d@vCA\YbAEJQNUFa@BWA{@U}@OU?UD}@`@gA`@w@f@sB|@]RQPKVGf@?XHh@Pd@JRRRNRt@pBPPn@XJHRXn@hBNn@ZnC@f@GfAIZ]d@]`Aw@jCO`B?d@O`CfA|Cr@zAhCjD|@vAVh@PjCHl@@TCl@Ut@Az@CLWp@Mr@O`@Wd@]^O`@g@~@ENEh@AD]^QX_@d@[NSDs@E]e@[YOYWWU[cA}Bc@w@GC[Ec@M]C_@IY?s@DUC[SCI?]@ABDHd@JHr@FlAEJ@TDTBh@NPHPLV`@fA`D`@f@Vn@PTRf@PLFADODIh@Mt@a@z@eAFQLm@^g@XcAj@{@DMRcAVq@Hc@Dw@Lo@Bi@C[Kq@CyAGq@Yg@i@q@Wg@m@i@iAqA[Wo@yA[_AWi@Os@C[DeBLmBPgARs@\q@To@p@mABM@oA[aCGkAEUc@}@[y@SQc@SSSa@oAOYu@eAGSESKw@B_@H]R_@POvC{A`@YjAc@~Aq@T@l@Th@NrADj@Lx@F^Xr@b@FH@LApBCZGD_@BEBD|@?p@Fz@DF`@J^VPHFDBFC@XBRJNTDLD\A\G\MVg@ZSDg@?oALe@?c@MIIQYCOC]@_@F]JYJMLKTG|BMrAPTPLXD\?`@E^MXMLOF_@Fg@@gBPU@UGOIMOOYCOA]Fo@Xe@HIVI|@?lBKXBPJLPJ\BXAf@I\QVOHUDiBVc@@YAUGQOIKK[Cm@D]Pa@LOHEJAHFDJDvBBLDHHDN?tBOTGLIJOH[B[E]K[GKUMYCM?mCXSFOHMREJCl@Hl@LVFHHDTFpAQxAKTMNSJe@@]E[KYSUSG{D^SPM\Ch@Ff@R\NLH@T?lAQxAMPKNa@D[A]Mi@QSQGgDVY?EEAG@IZQRURMFIBKA{@B_BBGd@IBECcCI]GIg@Qc@Yi@AICMKCI@YTq@H]?]uAyJg@}CGMGCWL,2
102,2,Morning Run,24146.6,6969,7275,175.0,Run,Run,,7786825206,2022-09-10T13:23:30Z,2022-09-10T09:23:30Z,(GMT-05:00) America/New_York,-14400.0,,,United States,7,10,0,1,0,False,False,False,False,everyone,False,,"[42.316940976306796, -72.63671658933163]","[42.316714245826006, -72.63774328865111]",3.465,5.4,85.0,275.9,426.0,275.0,1923.0,True,True,161.5,180.0,False,True,80.0,40.0,8317015717,8317015717,446364063142805504.fit,False,0,0,False,24403919,1,a7786825206,{_haGnzizLNUJPVrCfApHNdCG^g@pA`BDlAv@Nh@EnBANQNcBFuEm@e@PUt@YfEJ|AZZzCfAh@dAPhASzBSjAGlAQ|@IzAQlACpAmA~@gBXh@p@rDnBJb@@~@L`@fAl@RXHZGRyAJU\IxAP`FSfEaC|IkBfDF|Ax@xCVf@h@DfAu@\@L^CdBPh@v@`@lACf@ST]t@gB^iCp@mAx@a@lBYhBItCR`@IRQRg@^cCCUMC[^e@@uCqAiBGoQxDmCNWJs@`Ag@\_Ad@{@P{@KYQ{AcCgAy@w@Oy@Te@l@eBdEw@xBk@hA@XnA\NXFb@nAt@^j@vCPpBn@jAlAx@fB^NpE]xAg@bAGf@W`BkChAuChA{BTgB^mAlAiA|@_@d@Gs@J{@U}BHw@b@q@tA_ChBqAVsAj@UIOY_AeEA_ACLp@_Aj@kA`CuHh@{ECkC]iDDw@b@i@nAELe@M]}@_@I[GyAIQkBsAmBy@OWDI^Dv@[|@m@PgCj@kDNaB^}AHaBGqAg@mAcB{@iAW[]MwAZsDTkAj@_@jFl@pAINWSqC{Ay@_AMIS^oAF_AoBsOk@oAQs@{@wAe@sBGq@DgEMcBDqBo@yDSg@mCeDeC{D@i@GWwD_E?KZa@cAhBoChD}CbCyBrAiD~AgGpB_Y|BGECw@K]sAaA_JwQe@sAyAaCwDiHsAeBaBuDgAmBYcBeAcDF_@Te@fCiED]S}@QEm@r@[NmABa@\w@pA_@IaEgJuF}KgBkEeBkFWiAsCcTc@_CyA}L{@sE}BeR[yAIkAo@gDQoB_@gBU}BmC}Qe@aEkCmPoAoJUaCi@cCu@oG]sA]_CGqAaAeH_DcSkAoIa@mEq@_F{Ei\q@gEKoBS{AqAiHQuCmA_Hb@jEnAdJjF|^XnAh@~EhBnMNhBpC`SnAlHpAvKzAhJdCvQb@vAl@bFD~@~@dGbAvItE|ZTnChBhLdFn_@dC`PhAnI`AtDbEnJbCtEvB|EtCpFj@?p@iAj@i@hAEbA}@JHNbAA`@oDpFO`@B^v@`BlAnDlClF`CnDzJrSpBhDjBtDf@j@hAx@V~@d@FlESjQ}AlBc@nGgCrEoCzCmCdCeDd@mA[h@p@t@Fp@HRZd@rA|@n@`B\jAzAlBhA~@jAfB?dARfDC~AZnBKzAArAh@bCl@|@v@nBb@~Bn@lF]oB,2
103,2,Morning Run,16102.7,4575,5020,119.0,Run,Run,,7780574246,2022-09-09T14:45:03Z,2022-09-09T10:45:03Z,(GMT-05:00) America/New_York,-14400.0,,,United States,0,4,0,1,0,False,False,False,False,everyone,False,,"[41.68578542768955, -73.90153454616666]","[41.68545266613364, -73.901511663571]",3.52,6.9,84.3,278.1,544.0,280.0,1272.2,True,True,162.3,184.0,False,True,52.0,41.0,8309968028,8309968028,446338458168885248.fit,False,0,0,False,24403919,1,a7780574246,cwl}Fr{`bMYz@oAz@a@hAU?s@e@Wc@oAiDw@cBw@k@a@wBWs@Em@Qu@B_@j@]~Bm@xB_AfAAh@UzF_AjBc@fEaBzF_Dp@O|@FTJ@\uAtGmBvGmBbJ}@`Dw@jBm@dD{@nDSHQEaEqBQSc@cAUMe@Ao@NkEuAeAbAo@H_@M[g@Cy@Ly@l@k@`@CRDRTn@bBXXnErARKTi@XEnAp@BJITs@TgAk@G]BgAkAg@OQVoAvAcATaAHIrEdBTAX]J[Bk@C[MYmDyAk@CWVOz@Hz@VX~ClA^Db@]Lc@Bg@Ie@Y[eDoA]CYRUt@D~@V\vDvANCZWRy@Ai@Sa@kDwA_@EYPWv@B`AR^xDrA\GJMT{@Ak@Sc@{D{A]DMLQd@CbAPb@lDrA\FZOVu@?o@ESW_@}D{AWHUh@O`BkAnGHVXTxCpAJZAp@BLj@b@zBr@X@`@[^_BXm@VU|BInAUdDM|A?dEZrC|@`Bp@BLWCwDwAaDa@GIZInBPjA`@vCtA]F}CsAkDk@f@IlBVtEdBPRCFQ?sEmBsC]MKJI`A@tAVfDlAh@VHLWFyDaBqC[OI?Ib@ErBXhE`BTP?F]?qDwAcDg@KMLGr@BxBVnDvAVV@JMFk@OmDwAsC]MKHKj@@|BXdFrBOH]CwD{AeDa@OMHKnCRvEdBXP@H[?mE}AmB[kCSwLt@q@f@g@nAk@v@S@_HgDW]Uq@Cq@uAw@?[Vy@|AqAZiAJsARe@PSRGVBjCjAJV}CsAi@CQLSj@Cf@Fh@XXnDzARCXUNa@De@Ag@O]{DwAe@HYf@E|@Rj@|DbB^IT_@LcAEc@MQoDyAg@A_@^Kh@Bn@LZ`EdB\KXk@F{@Ok@uD{Ag@B[d@Gz@Rn@vDdB^E\g@Ha@Ba@E_@KOsDwAe@A_@^Md@Br@R`@tD|A\ERWPcACe@IU_DqAg@GSH[d@YfB[fAsA`AUnAHRzAl@x@r@X^`@jAPRvDdB^Ab@}Br@{CtAmEbIm]PoAGWuABs@PkHnDkBv@}ARyIrBcAHsG~BGL@NPz@^~@\fCPT`@LPPvA~D`@pAVb@r@\T?NYT{@hBiARJh@h@xBdADZI^s@rBJj@_@GkCaByAm@QUBe@Vq@pAaAZcAFGVB`DzALNYGaCmA,2
104,2,Morning Run,7081.5,2369,2448,40.0,Run,Run,,7774604308,2022-09-08T11:23:35Z,2022-09-08T07:23:35Z,(GMT-05:00) America/New_York,-14400.0,,,United States,0,4,0,1,0,False,False,False,False,everyone,False,,"[41.68691606260836, -73.89582655392587]","[41.68955594301224, -73.89538834802806]",2.989,4.9,84.0,235.7,295.0,232.0,558.4,True,True,135.7,148.0,False,True,58.0,41.0,8303227435,8303227435,446311825068294145.fit,False,0,0,False,24403919,1,a7774604308,e~l}F|w_bMD?DDLXL|DVjBVh@At@BFDBLAbAWf@I`AGlA]f@G|@Sz@a@r@SxAq@bBaAfBu@p@]j@a@h@UNATDv@l@XFLA`@Oj@CxADdAA|@@bAKf@O`@ATDHDz@x@\PPDb@AH@HBNTj@hBRRRDX?fDc@j@ARJNRJf@ZdFHVJNNLT@VGZOhAKfDi@tAK`A@dBFbB\r@@RCh@Q|@c@RGZCb@D~@@fAEr@InAUdCs@VCN?XF`Ad@p@Vb@Lz@j@nAb@|@ZbEhAvAn@zBpARFTAROLWT_A\kB@k@Ai@Ig@KYWWyAo@i@a@g@k@_AyAgAkAe@_@w@]mBiASUUe@C@@FX`@|@r@rCtA\VZX`@j@nAfB\Zf@^pAh@XRLTHZBd@?p@EX_AtDORGDSDUESKqAaA_Ai@m@WmA_@i@MyBo@}Ai@uDaBc@MYEU?c@FmBn@wCf@s@BuBGi@DaBr@YH_@@SCgBa@aACoBCmC`@kBTuATSBQAUKGKIYc@_FIg@MU_@O]AqDZY@OCQOOW[qAEKIMMEg@?]EQGcAi@YMKA_@BmARY@gGCy@J]Me@[ICWBUFUJy@r@}@\}@`@oAl@q@b@_@PeCx@_Bd@_@Bo@Rm@DKAGGKi@Ca@@k@IgA}@uCYg@SAc@Bo@GQKKQGCMRAJGF_AFYAWMe@e@iCsA]IK?IDc@Z]Lk@Bk@K,2
105,2,Evening Weight Training,0.0,2955,2955,0.0,WeightTraining,WeightTraining,,7772350886,2022-09-07T22:18:37Z,2022-09-07T18:18:37Z,(GMT-04:00) America/Kralendijk,-14400.0,,,United States,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,,True,106.1,138.0,False,True,,,8300683286,8300683286,446298664481095680.fit,False,0,0,False,24403919,1,a7772350886,,2
106,2,Lunch Run,16129.6,3982,4271,59.0,Run,Run,0.0,7770442901,2022-09-07T15:13:44Z,2022-09-07T11:13:44Z,(GMT-05:00) America/New_York,-14400.0,,,United States,2,7,1,1,0,False,False,False,False,everyone,False,,"[41.68740573339164, -73.89595898799598]","[41.68939928524196, -73.88929830864072]",4.051,6.4,86.8,318.6,430.0,319.0,1268.7,True,True,164.6,183.0,False,True,63.0,38.0,8298528046,8298528046,446292460402933760.fit,False,1,0,False,24403919,1,a7770442901,gam}Fvx_bMc@ESQ[y@_@o@e@qAc@i@_@w@GO?]Da@R{@AYgA{Bg@_Ce@_AUY[YGKE_@BeAv@yCFc@AYIo@SgAM_@SSIEKAe@DWKOYI]SuAGMQMy@Mm@Q{@Qk@?]LIAEICOAS@[p@mCy@Tw@f@UJ{CEcAEKEGKCQGs@M}@m@_Bi@uB[_BQ}AEIIGW@eCt@eAVsATeBd@eBZ_@J}ARu@A{Er@gBEcAEeDWs@MkBKaAKcCKuAQaAC}@@gDHyAHg@NyAZoBr@gBb@sAr@u@Z]Ts@l@e@V[V{DzDoApBq@lAIP[~@i@jA_@h@_@^IL[t@w@|Aa@lAeAnBYp@_@p@a@h@u@|AW^k@zAgB`De@rAg@v@iBrDa@l@c@hAi@|@i@jA_AvAk@vA_AlAa@`A]d@g@dAw@rAs@hBmAlBsAhDM`@k@fAOn@UrAcAzHGnBA`CB`CR|Bj@dEb@bEVnAf@tDRlBh@lDVrAVtBlArJp@~Ft@`@@XFt@I|@FpAl@zDn@tCVvAp@rBdBrGvCzIbBdGvAlETbAdApCj@bAP`@pAnEzAzGb@~DL~DA|DBxEA`CEjBAlF@|PArBBvHKzI@bKEpCB^Bc@FgHBgPDoIDaDAmH@yMAoCBqCAeKCw@OgBScBW}Ae@uBm@{Bc@iBu@cCiA_Cs@cBS{@e@wA_BaGm@gBU{@o@}As@sBcBaGg@uAYqAWw@Ow@U_Ao@mDgAsG`B?YWe@eAo@{@Ua@Yw@Ou@G}@Q{@g@wE[wBQcAg@oEq@oEQcBi@cEm@{Dw@iI?o@F_DPeDt@wFp@{C~@uCx@iBf@oA~AqCf@u@l@sAd@mA^k@fAyB`@m@fAaC`@m@j@uAj@cATk@Z_@Rk@b@w@d@eAjAoBfAaC`@o@t@_BrAaCrBuEhBaDpDiH`@cAz@qAZo@h@q@rCuCvCaC\Sh@YxAg@d@W`AWrAk@jCk@vBOv@?n@GjBJvBBnDVdCZfBJt@Bn@FbA@r@Ht@@vCGv@Ih@QdFy@pD{@fAOlEiAb@?HDHLJ`@L`AXbBr@fCR~@^`CDJJBJ@xBMzADTIl@_@LAFFDJB^Ad@Kz@?XBLHFH?f@Md@BnBf@`A\LLJTNpAJ\HJTNLBd@?,2
107,2,Evening Run,12261.0,3709,3862,72.0,Run,Run,,7766618179,2022-09-06T22:00:35Z,2022-09-06T18:00:35Z,(GMT-05:00) America/New_York,-14400.0,,,United States,2,5,0,1,0,False,False,False,False,everyone,False,,"[41.687335995957255, -73.89603165909648]","[41.68718428350985, -73.89587835408747]",3.306,4.8,83.3,260.4,357.0,258.0,965.8,True,True,146.8,161.0,False,True,52.0,36.0,8294206898,8294206898,446275467094294529.fit,False,2,0,False,24403919,1,a7766618179,y`m}Ffy_bM|@SVCTDFHD^?t@B`@XrBHdCDVPFbCe@xAExCu@pAc@bAg@bAa@nAq@tCqAjAs@d@ITJ`@d@VDpAQt@@t@HjBCdCUb@?n@RlAr@TDn@AHDFHRl@EQS]IIKC`@p@j@xAHFJDXAvDa@J?ZFVPFJL\Fh@TvDF`@NXHFPD^AdA]hBQhAYl@G|@MzCNxBb@b@@x@O~@k@XGb@C`BFn@ElDm@dBi@n@EVD|Bz@zAx@dEpAtBd@rAn@dC|Ab@LVGHINYr@eDB]Ak@Ku@GUOW]UaA[y@m@g@o@u@iA]c@YW{@q@uBeAy@k@S[_@cAOWQOy@YSOWk@cAaBoAqAc@WaAOqAi@c@EUDcAf@g@D_AZrAYRM~@a@l@Jf@Tp@Fn@V`BvAd@h@ZZv@fAj@b@h@TTNTZj@pAPRzAz@jBz@bAdAbAbBZ`@n@f@|Aj@ZZLXJl@Bp@C`@G\[`AQt@Sh@SNOBQAeC{AeAe@cBm@_Ci@{CcAq@_@mBy@m@Mc@@e@F}@b@k@PgD`@iAFoAGU@SHy@f@u@N}@CeAWc@GiCAGCGIAODiACqDHsDC{@WyAE_A@e@LcARs@@MA]MoAYaBEy@CEsBIw@FK@g@Z{@@WPg@b@UJS?k@OU@YP_@\QVKZAj@LlDFpDBh@ZnBXRFHHdATv@DT\hFJ^PPVDPCjAW~AWpAOnBQFBFJBGRCnA?z@H|AXn@@p@O`Ak@TIb@C`AFxAExAY`AKdA]j@Uh@Cf@HlA`@^Pj@^hBt@z@NvAd@tA\r@V~@d@A@IAi@[}Ak@wGmB}@g@gBu@g@OUCc@DwBn@iB^eAJeADgBCiAj@gATy@AmBWq@@sBE_CZgBNiB\W?KCOIKQEMMoBUwBIc@I[GIIG]C{AHmBVc@ESOGKOc@O}@KSIE}@A{Au@g@Oc@?m@No@FiGIWBa@NGHGJSnAu@jDu@pCiBrHc@|AwA`G]dBeAdE_AnEMf@GFG@UKwAgA_Aa@YSEK?MJs@AMGKGGmB{@_Ai@_@O_@UgAc@[SS_@Mc@[y@k@qA]mAMSc@SIO[uBQc@I_@Iy@?_@@WFIxAm@TWH[PSf@QdASVKRQBSAk@]iEGmCEMEKIEm@@,2
108,2,Afternoon Run,12886.3,3784,4194,68.0,Run,Run,,7761608412,2022-09-05T18:20:40Z,2022-09-05T14:20:40Z,(GMT-05:00) America/New_York,-14400.0,,,United States,1,4,0,1,0,False,False,False,False,everyone,False,,"[41.68703927658498, -73.89589168131351]","[41.68707422912121, -73.89551994390786]",3.405,6.2,84.3,271.5,447.0,267.0,1027.5,True,True,151.2,178.0,False,True,53.0,34.0,8288612587,8288612587,446255497912287232.fit,False,0,0,False,24403919,1,a7761608412,}~l}Fjx_bMv@YRHFL@P@vDH|@@zABTBBv@IdDAdA[vBa@PSVy@HI`@Yr@UxAeBlCkCb@Ql@?tAaAH?@TGZQQSC{@`@~Ae@LW?MCKo@{@AMDMv@q@n@o@PUZu@XKr@DRIJ[fA{EFKh@]r@eCPSJCfATfCJ~Qj@|AZdEX`A?r@JjCHbAHhCCnBJzATnEZ~ABLLHh@Vb@TV`@V^f@z@|@f@^fAl@x@lAPPTDb@ADNOXANg@VK`@?|@H^LTVT|BbA~@j@j@l@tBvC~@p@lAf@RLPVNj@B`@?bAEb@s@fCY`@UFm@KsDsBkF}AuBu@uDaBcAUo@BcCt@kC\_BHsACa@J_Ad@o@LkAAaASo@?kAI_@Bc@IkB\{ANcCf@_@?WKOYG_@c@_FQk@UOo@E{C^{@ASMGKYwAWa@yAO{B{@]?gARaGCw@D_@PQ`@k@fDUbA_AbD_@fBu@lCgBvHcAnDaBtH[~@c@n@UFUGyCaBGGAMHs@GYSQmAe@qA{@n@qCHy@Nu@LAfEdB\@LITc@DU@m@ASM[g@[wCeAa@AIFOVMx@@n@FRJNfDnAb@HPCNKLSHUBY?o@G[MQuD{AWCUH[f@Kp@Bl@BLNT`DvA`@JP?PKLOLc@Dc@Ag@CQQWkD_Be@EULQVOl@An@Ll@RPdDnAPDZCVSJSLq@?[Ik@WWeCcAu@S_@DY`@Mh@A\Fn@LT~D`BN@VCPQRe@D]B_@C]I[WUaDsA_@IWFY^Uv@A\B\Nd@RNlBz@hA^b@IX_@Ni@Ba@Go@MYmDeB_@IK@_@XUh@Ij@B~@a@pAkAx@OVSt@IBUGm@a@c@aAe@wAu@gB]o@e@WMS_@cCs@_D?[BOPQjA_@hAg@rBi@p@[lDe@|@EpDo@~EwBPSPo@PUfFuCnAcALQFWCO{@wAE]BOzAyAV_@`BwFHKFDC^y@tCe@Zq@tAqAnACVBNj@dA@LG^D]AMY_@U@e@XaBrAk@x@mBpBMZA\B`@ANEJUPyAn@aDhAc@LSEEKMwAU{A]cAUcB[eAa@k@W{@m@o@q@a@w@OiA@UJq@b@c@f@KVKf@A|AELGHmFb@QHrCUx@?fAOJ?p@R~BO`BUKCgCRGECMAs@,2
109,2,Morning Run,25849.3,7904,7916,146.0,Run,Run,,7747812916,2022-09-03T12:07:40Z,2022-09-03T08:07:40Z,(GMT-05:00) America/New_York,-14400.0,,,United States,1,6,0,1,0,False,False,False,False,everyone,False,,"[41.6873976867646, -73.89590165577829]","[41.692880960181355, -73.90092493034899]",3.27,5.0,84.2,259.0,359.0,260.0,2047.0,True,True,153.7,174.0,False,True,89.0,28.0,8272934185,8272934185,446197817306808321.fit,False,1,0,False,24403919,1,a7747812916,eam}Flx_bMh@BjBSfBMf@_@Jk@VATPHRR~@LdAd@tAT^N@`@WJy@`@eB\Gr@l@`@Ej@i@P_ALWrAsAKWoAs@SUYiAQwAKS]UgASaATy@m@kCAo@MsCuA_CmCgB_AgAw@{By@_@JW`@OHEWD{@f@{BB]Eq@e@gCQKk@F_@UUi@W_BY_@yDk@_AFIWC{@Ba@RgAcA@c@^_@HoEOKUUqBwA{FMy@Q{BNQlBu@h@m@fC_B`CoBzAaBdD_Fj@}AvAuCb@iAl@{ClAeExBqJbAmB`@oA@eAM{@?a@Ju@b@uAtAsBzB{HvBkGxCgGt@wDvBsBdEwGz@u@vDeEnGkFnBuAjDgBzA_AnEqBrIyE~DkBbC{AjJ{EgAf@{BzAqFzCaG~CeDvAsOhIi@R_ErCyIpHgBlBs@j@kEbHkBnB[xA]bAaDrGeAlDiBnF}@hD{AbCi@xBB|A[~AmCvJQ|@kAtD{@nDc@vBy@rBaDfGyBzCsAvAaDjCkAp@o@r@sAx@m@Tw@@uA`@wFfA_IpAiFn@qCGuMgAkH]oDNcD\oBb@_Ad@gBl@oEjCqBbB_DtDqEbIsAjCu@jBcCfE}@vBkAjBeDhGWp@gCxF_@`@iAlByFbLs@hA}@nBeAjBi@tAyAtCy@dCa@z@mAlFUbCOdE@xAE|@H|Bj@dCNdEh@bDd@dEfAvH~@rHt@hEThCv@bF?z@l@dCd@vDfBdIp@dCtFtPdBhGbCxHb@pAr@hAt@|Bp@pCv@|BZbBt@~HFrDCfBDfDGrABzEGhDCdHBbGE~DFvEGjBBrCGhF@tMCbGBxBExC@zKEnA@nDEfGBxNIrDV|Gr@fKDrCI`Ce@rD}AxDcE|FkAhAq@ZWd@Ut@c@t@kDxEuB|BuCjCoBpAwAj@gGhArHeBxB}@l@a@`EeEt@gAhBoBdDsEzAyAlB{ChBuBt@wA^oA`@oBPsBDwBKwDSoBg@uJIkEFiBF]PKbBXLQhAmChIiKrAkA`CiAzA]jBElC\pCx@vBd@`@KTa@NoBR{F|@aP^sFz@cSl@gK@aAPiCA_Ds@cKQo@OwCQm@mAgH[eAg@sDeAeFMc@Kw@K}CSQiAc@L}Ar@gDfA}CbBqGTg@nA{ElAoDfAqEf@mEHcDNmBdEmRz@yBhDmL|AkELOTIdCSVMNUDsA@kGN}Cj@kFjAoIFoAr@yEf@qF\eCJ]FiArAsLXqDFITGtCPfBCfJ}B,2
110,2,Afternoon Weight Training,0.0,2947,2947,0.0,WeightTraining,WeightTraining,,7744259927,2022-09-02T21:49:23Z,2022-09-02T17:49:23Z,(GMT-04:00) America/Anguilla,-14400.0,,,United States,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,,True,100.7,153.0,False,True,,,8268926377,8268926377,446182543599894528.fit,False,0,0,False,24403919,1,a7744259927,,2
